id_cliente,total_compras,total_productos_diferentes,total_facturas,valor_total_compras,valor_medio_por_compra,valor_mediano_por_compra,precio_unitario_medio,cantidad_total_productos,cantidad_media_por_compra,primer_compra,ultima_compra,dias_como_cliente,dia_semana_favorito,hora_favorita,pais_principal,paises_diferentes,categorias_productos_diferentes,compras_fines_semana,porcentaje_compras_fines_semana,mes_mas_activo,meses_diferentes_compra,tiempo_medio_entre_compras,tiempo_mediano_entre_compras,frecuencia_compra,meses_activo,valor_mensual_medio,compras_mensuales_medias,categoria_favorita,diversidad_categorias
14155.0,6,6,1,118.75,19.791666666666668,17.85,5.45,25,4.166666666666667,2011-03-18 14:13:00,2011-03-18 14:13:00,1,5,14,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,6.0,1,118.75,6.0,otros,1
17043.0,102,100,4,1735.18,17.01156862745098,15.0,3.143627450980392,998,9.784313725490197,2011-03-18 14:53:00,2011-11-07 15:33:00,235,3,10,United Kingdom,1,5,0,0.0,10,4,2.297029702970297,0.0,0.4340425531914894,4,433.7950000000001,25.5,otros,5
13046.0,35,33,2,629.31,17.980285714285714,15.7,6.142857142857142,264,7.542857142857143,2011-03-18 15:43:00,2011-11-09 08:36:00,236,3,8,United Kingdom,1,4,0,0.0,11,2,6.911764705882353,0.0,0.1483050847457627,2,314.655,17.5,otros,4
14633.0,20,20,1,344.9000000000001,17.245000000000005,17.0,5.402500000000001,96,4.8,2011-03-18 17:07:00,2011-03-18 17:07:00,1,5,17,United Kingdom,1,4,0,0.0,3,1,0.0,0.0,20.0,1,344.90000000000003,20.0,otros,4
12948.0,116,82,7,2064.95,17.801293103448273,16.5,2.932758620689655,1080,9.310344827586206,2011-03-20 10:17:00,2011-11-23 17:10:00,249,5,10,United Kingdom,1,4,25,21.551724137931032,3,5,2.1478260869565218,0.0,0.46586345381526106,5,412.98999999999995,23.2,otros,4
15703.0,5,5,1,211.5,42.3,30.599999999999998,2.9299999999999997,66,13.2,2011-03-20 10:51:00,2011-03-20 10:51:00,1,7,10,United Kingdom,1,1,5,100.0,3,1,0.0,0.0,5.0,1,211.5,5.0,otros,1
14071.0,323,271,8,1437.5700000000002,4.4506811145510845,2.5,2.4073993808049536,994,3.0773993808049536,2011-03-20 11:33:00,2011-12-06 12:27:00,262,2,12,United Kingdom,1,6,110,34.05572755417957,11,4,0.8043478260869565,0.0,1.2328244274809161,4,359.3925,80.75,otros,6
17134.0,23,21,2,413.2,17.965217391304346,15.9,5.558695652173913,98,4.260869565217392,2011-03-20 11:56:00,2011-08-25 09:53:00,158,7,11,United Kingdom,1,3,19,82.6086956521739,3,2,7.136363636363637,0.0,0.14556962025316456,2,206.6,11.5,otros,3
17795.0,45,43,2,342.82999999999987,7.6184444444444415,5.9,1.9642222222222223,305,6.777777777777778,2011-03-20 12:02:00,2011-06-13 12:36:00,86,1,12,United Kingdom,1,4,16,35.55555555555556,6,2,1.9318181818181819,0.0,0.5232558139534884,2,171.41500000000002,22.5,otros,4
12902.0,10,10,1,138.67999999999998,13.867999999999999,15.0,5.619,66,6.6,2011-03-20 12:06:00,2011-03-20 12:06:00,1,7,12,United Kingdom,1,2,10,100.0,3,1,0.0,0.0,10.0,1,138.68,10.0,otros,2
16444.0,84,68,4,654.6700000000001,7.793690476190477,4.949999999999999,2.3755952380952374,407,4.845238095238095,2011-03-20 12:14:00,2011-10-24 13:50:00,219,7,12,United Kingdom,1,5,45,53.57142857142857,3,4,2.602409638554217,0.0,0.3835616438356164,4,163.6675,21.0,otros,5
14232.0,115,81,5,2048.07,17.80930434782609,15.299999999999999,1.8238260869565217,1941,16.878260869565217,2011-03-20 12:44:00,2011-10-28 11:09:00,222,7,12,United Kingdom,1,3,47,40.869565217391305,3,5,1.9210526315789473,0.0,0.5180180180180181,5,409.6139999999999,23.0,otros,3
14693.0,8,8,1,172.9,21.6125,6.25,3.4749999999999996,34,4.25,2011-03-20 12:50:00,2011-03-20 12:50:00,1,7,12,United Kingdom,1,3,8,100.0,3,1,0.0,0.0,8.0,1,172.9,8.0,otros,3
12407.0,77,57,5,1708.1199999999997,22.18337662337662,17.4,3.267402597402597,1416,18.38961038961039,2011-03-20 13:21:00,2011-10-21 10:11:00,215,3,9,Belgium,1,5,15,19.480519480519483,7,4,2.789473684210526,0.0,0.3581395348837209,4,427.03000000000003,19.25,cumpleanos,5
16728.0,263,218,4,1048.28,3.9858555133079845,2.5,2.332927756653992,671,2.5513307984790874,2011-03-20 13:28:00,2011-10-24 14:36:00,219,7,14,United Kingdom,1,5,142,53.99239543726235,10,4,0.8282442748091603,0.0,1.2009132420091324,4,262.07,65.75,otros,5
16096.0,12,12,1,320.62,26.718333333333334,15.149999999999999,13.269166666666669,155,12.916666666666666,2011-03-20 13:38:00,2011-03-20 13:38:00,1,7,13,United Kingdom,1,2,12,100.0,3,1,0.0,0.0,12.0,1,320.62,12.0,otros,2
13985.0,351,108,15,7060.13,20.114330484330484,19.5,2.3709116809116813,3447,9.820512820512821,2011-03-20 13:48:00,2011-12-05 17:06:00,261,3,13,United Kingdom,1,5,20,5.698005698005698,11,9,0.7228571428571429,0.0,1.3448275862068966,9,784.4588888888889,39.0,otros,5
13592.0,16,15,4,247.95999999999998,15.497499999999999,14.9,6.26,84,5.25,2011-03-20 14:01:00,2011-11-04 09:49:00,229,2,14,United Kingdom,1,2,6,37.5,5,3,15.2,0.0,0.06986899563318777,3,82.65333333333332,5.333333333333333,otros,2
15140.0,80,74,7,2354.25,29.428125,23.8,2.65775,1572,19.65,2011-03-20 14:37:00,2011-10-18 14:07:00,212,2,14,United Kingdom,1,4,17,21.25,8,6,2.6582278481012658,0.0,0.37735849056603776,6,392.37500000000006,13.333333333333334,otros,4
12843.0,103,69,8,1702.2600000000002,16.52679611650486,15.8,3.5132038834951445,781,7.58252427184466,2011-03-20 14:38:00,2011-10-05 12:09:00,199,2,11,United Kingdom,1,4,16,15.53398058252427,5,5,1.9019607843137254,0.0,0.5175879396984925,5,340.452,20.6,otros,4
14408.0,106,60,7,2599.03,24.519150943396227,16.875,1.8985849056603776,1610,15.18867924528302,2011-03-20 14:41:00,2011-11-29 11:41:00,254,1,11,United Kingdom,1,4,9,8.49056603773585,8,6,2.3904761904761904,0.0,0.41732283464566927,6,433.1716666666668,17.666666666666668,otros,4
15408.0,34,34,1,267.18,7.858235294117647,5.9,4.476176470588235,106,3.1176470588235294,2011-03-20 15:02:00,2011-03-20 15:02:00,1,7,15,United Kingdom,1,2,34,100.0,3,1,0.0,0.0,34.0,1,267.18,34.0,otros,2
15445.0,5,5,1,113.5,22.7,20.4,5.55,58,11.6,2011-03-20 15:06:00,2011-03-20 15:06:00,1,7,15,United Kingdom,1,2,5,100.0,3,1,0.0,0.0,5.0,1,113.5,5.0,otros,2
14205.0,24,23,2,466.70000000000005,19.445833333333336,17.0,4.167916666666667,204,8.5,2011-03-20 15:07:00,2011-11-23 10:55:00,248,7,15,United Kingdom,1,3,14,58.333333333333336,3,2,10.73913043478261,0.0,0.0967741935483871,2,233.35000000000002,12.0,otros,3
15452.0,56,47,3,528.48,9.437142857142858,6.6,2.52875,280,5.0,2011-03-20 15:21:00,2011-11-10 12:13:00,235,7,15,United Kingdom,1,2,41,73.21428571428571,3,3,4.236363636363636,0.0,0.23829787234042554,3,176.16,18.666666666666668,otros,2
14223.0,60,50,3,991.1300000000001,16.518833333333337,15.9,3.899833333333333,585,9.75,2011-03-20 16:02:00,2011-09-08 13:38:00,172,2,11,United Kingdom,1,4,18,30.0,7,3,2.8983050847457625,0.0,0.3488372093023256,3,330.3766666666666,20.0,otros,4
16619.0,14,14,1,226.21,16.157857142857143,15.0,2.6757142857142857,133,9.5,2011-03-21 08:18:00,2011-03-21 08:18:00,1,1,8,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,14.0,1,226.21,14.0,otros,2
14762.0,21,21,1,300.52,14.310476190476189,15.0,1.3342857142857145,341,16.238095238095237,2011-03-21 08:20:00,2011-03-21 08:20:00,1,1,8,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,21.0,1,300.52,21.0,otros,2
13934.0,31,31,1,922.0999999999999,29.745161290322578,19.799999999999997,3.1870967741935483,390,12.580645161290322,2011-03-21 08:39:00,2011-03-21 08:39:00,1,1,8,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,31.0,1,922.1,31.0,otros,3
15669.0,33,31,4,684.34,20.737575757575758,16.6,3.212121212121212,342,10.363636363636363,2011-03-21 09:13:00,2011-10-30 16:03:00,224,4,17,United Kingdom,1,3,8,24.242424242424242,6,4,6.9375,0.0,0.14732142857142858,4,171.08499999999998,8.25,otros,3
16384.0,33,33,2,584.5,17.71212121212121,17.4,3.5030303030303034,260,7.878787878787879,2011-03-21 10:13:00,2011-09-11 11:19:00,175,1,10,United Kingdom,1,3,9,27.27272727272727,3,2,5.4375,0.0,0.18857142857142858,2,292.25,16.5,otros,3
18224.0,10,10,1,158.95000000000002,15.895000000000001,15.0,3.0599999999999996,69,6.9,2011-03-21 10:30:00,2011-03-21 10:30:00,1,1,10,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,10.0,1,158.95000000000002,10.0,otros,2
14245.0,108,107,2,1693.4499999999998,15.68009259259259,15.45,3.1289814814814814,976,9.037037037037036,2011-03-21 10:41:00,2011-05-04 08:40:00,44,1,10,United Kingdom,1,4,0,0.0,3,2,0.40186915887850466,0.0,2.4545454545454546,2,846.725,54.0,otros,4
17678.0,16,16,1,298.11,18.631875,16.5,2.2356249999999998,207,12.9375,2011-03-21 11:52:00,2011-03-21 11:52:00,1,1,11,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,16.0,1,298.11,16.0,otros,2
15855.0,80,59,5,712.24,8.903,7.8,1.886,470,5.875,2011-03-21 12:32:00,2011-07-26 10:20:00,127,2,10,United Kingdom,1,4,0,0.0,5,5,1.5949367088607596,0.0,0.6299212598425197,5,142.448,16.0,otros,4
17204.0,57,44,4,1564.56,27.448421052631577,17.85,4.6410526315789475,646,11.333333333333334,2011-03-21 12:42:00,2011-06-17 14:46:00,89,1,12,United Kingdom,1,3,0,0.0,3,3,1.5535714285714286,0.0,0.6404494382022472,3,521.52,19.0,otros,3
16036.0,55,55,2,758.9199999999998,13.798545454545451,8.5,2.1336363636363633,716,13.018181818181818,2011-03-21 13:01:00,2011-09-13 14:53:00,177,2,14,United Kingdom,1,4,0,0.0,9,2,3.259259259259259,0.0,0.3107344632768362,2,379.46000000000004,27.5,otros,4
17763.0,1,1,1,15.0,15.0,15.0,1.25,12,12.0,2011-03-21 14:25:00,2011-03-21 14:25:00,1,1,14,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,0.0,1,15.0,1.0,otros,1
13262.0,11,11,1,200.29,18.208181818181817,16.5,3.0927272727272723,125,11.363636363636363,2011-03-21 15:06:00,2011-03-21 15:06:00,1,1,15,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,11.0,1,200.29,11.0,otros,2
17152.0,14,9,3,1689.5,120.67857142857143,43.275000000000006,3.482857142857143,517,36.92857142857143,2011-03-21 16:20:00,2011-05-29 12:19:00,69,1,16,United Kingdom,1,2,6,42.857142857142854,3,2,5.230769230769231,0.0,0.2028985507246377,2,844.75,7.0,cumpleanos,2
14632.0,8,8,1,114.56,14.32,14.71,2.54,96,12.0,2011-03-22 08:49:00,2011-03-22 08:49:00,1,2,8,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,8.0,1,114.56,8.0,otros,2
13900.0,43,42,3,740.9499999999999,17.231395348837207,15.0,3.1137209302325584,430,10.0,2011-03-22 10:13:00,2011-06-09 19:26:00,80,2,12,United Kingdom,1,3,0,0.0,5,3,1.880952380952381,0.0,0.5375,3,246.98333333333335,14.333333333333334,otros,3
14875.0,47,46,2,1465.3199999999997,31.177021276595738,17.700000000000003,4.418936170212764,558,11.872340425531915,2011-03-22 11:53:00,2011-08-24 12:20:00,156,3,12,United Kingdom,1,2,0,0.0,8,2,3.369565217391304,0.0,0.30128205128205127,2,732.66,23.5,otros,2
15132.0,52,49,5,977.93,18.806346153846153,15.0,2.0626923076923083,679,13.057692307692308,2011-03-22 12:02:00,2011-11-21 17:10:00,245,5,11,United Kingdom,1,4,0,0.0,8,5,4.764705882352941,0.0,0.21224489795918366,5,195.586,10.4,otros,4
17272.0,114,70,4,2148.6300000000006,18.84763157894737,15.0,1.8583333333333336,1778,15.596491228070175,2011-03-22 12:05:00,2011-10-28 16:37:00,221,2,12,United Kingdom,1,3,0,0.0,3,3,1.9469026548672566,0.0,0.5158371040723982,3,716.21,38.0,otros,3
16135.0,21,21,1,517.5500000000001,24.6452380952381,17.4,3.4428571428571435,209,9.952380952380953,2011-03-22 12:30:00,2011-03-22 12:30:00,1,2,12,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,21.0,1,517.55,21.0,otros,2
12831.0,9,9,1,215.05,23.894444444444446,20.650000000000002,3.0666666666666664,135,15.0,2011-03-22 13:02:00,2011-03-22 13:02:00,1,2,13,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,9.0,1,215.05,9.0,romantico,2
15437.0,45,44,1,200.16,4.4479999999999995,3.3,2.845333333333333,79,1.7555555555555555,2011-03-22 13:11:00,2011-03-22 13:11:00,1,2,13,United Kingdom,1,4,0,0.0,3,1,0.0,0.0,45.0,1,200.16,45.0,otros,4
14711.0,345,221,11,2839.62,8.230782608695652,4.949999999999999,4.836927536231883,966,2.8,2011-03-22 13:32:00,2011-11-29 14:58:00,253,2,13,United Kingdom,1,5,35,10.144927536231885,11,7,0.7122093023255814,0.0,1.3636363636363635,7,405.65999999999997,49.285714285714285,otros,5
14377.0,11,11,2,617.05,56.095454545454544,35.95,9.15,219,19.90909090909091,2011-03-22 13:38:00,2011-06-01 13:32:00,71,3,13,United Kingdom,1,2,0,0.0,6,2,7.0,0.0,0.15492957746478872,2,308.525,5.5,otros,2
16374.0,109,101,2,466.72999999999996,4.281926605504586,2.95,2.5720183486238533,237,2.1743119266055047,2011-03-22 13:46:00,2011-10-04 15:21:00,197,2,15,United Kingdom,1,6,0,0.0,10,2,1.8148148148148149,0.0,0.5532994923857868,2,233.365,54.5,otros,6
13196.0,110,97,4,1797.78,16.343454545454545,15.0,2.5078181818181817,1224,11.127272727272727,2011-03-22 14:24:00,2011-11-28 13:54:00,251,5,12,United Kingdom,1,5,0,0.0,9,3,2.293577981651376,0.0,0.43824701195219123,3,599.2599999999999,36.666666666666664,otros,5
16809.0,149,79,5,914.69,6.138859060402685,4.16,1.5418120805369129,652,4.375838926174497,2011-03-22 15:20:00,2011-11-16 15:45:00,240,2,15,United Kingdom,1,5,40,26.845637583892618,3,5,1.6013513513513513,0.0,0.6208333333333333,5,182.93800000000002,29.8,otros,5
15457.0,58,56,1,237.07,4.087413793103448,3.3,1.8825862068965518,132,2.2758620689655173,2011-03-22 15:31:00,2011-03-22 15:31:00,1,2,15,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,58.0,1,237.07,58.0,otros,3
12613.0,153,124,5,3344.38,21.858692810457516,17.700000000000003,2.8726143790849674,1644,10.745098039215685,2011-03-22 15:42:00,2011-10-13 14:59:00,205,4,14,Germany,1,6,0,0.0,10,3,1.3421052631578947,0.0,0.7463414634146341,3,1114.7933333333333,51.0,otros,6
16721.0,37,37,1,292.46999999999997,7.9045945945945935,5.9,2.3632432432432435,172,4.648648648648648,2011-03-22 16:08:00,2011-03-22 16:08:00,1,2,16,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,37.0,1,292.47,37.0,otros,3
12399.0,59,47,4,1108.65,18.790677966101697,16.5,2.114576271186441,1178,19.966101694915253,2011-03-23 09:42:00,2011-08-12 13:15:00,143,2,10,Belgium,1,5,0,0.0,5,4,2.4482758620689653,0.0,0.4125874125874126,4,277.1625,14.75,otros,5
17733.0,35,33,2,692.1899999999999,19.776857142857143,17.0,2.9591428571428575,463,13.228571428571428,2011-03-23 09:54:00,2011-11-01 08:16:00,223,2,8,United Kingdom,1,3,0,0.0,11,2,6.529411764705882,0.0,0.15695067264573992,2,346.095,17.5,otros,3
17102.0,1,1,1,25.5,25.5,25.5,12.75,2,2.0,2011-03-23 10:08:00,2011-03-23 10:08:00,1,3,10,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,0.0,1,25.5,1.0,cumpleanos,1
15410.0,122,48,8,3450.8400000000006,28.28557377049181,19.91,3.8858196721311478,1200,9.836065573770492,2011-03-23 10:15:00,2011-09-16 14:47:00,178,5,14,United Kingdom,1,3,22,18.0327868852459,5,6,1.4297520661157024,0.0,0.6853932584269663,6,575.14,20.333333333333332,otros,3
13239.0,22,22,1,329.56,14.98,15.3,1.5186363636363638,363,16.5,2011-03-23 10:25:00,2011-03-23 10:25:00,1,3,10,United Kingdom,1,4,0,0.0,3,1,0.0,0.0,22.0,1,329.56,22.0,otros,4
15449.0,60,47,3,974.5200000000001,16.242,15.0,1.901166666666667,812,13.533333333333333,2011-03-23 10:43:00,2011-11-13 15:02:00,236,3,10,United Kingdom,1,4,20,33.33333333333333,3,3,3.9661016949152543,0.0,0.2542372881355932,3,324.84,20.0,otros,4
14870.0,13,13,1,327.24999999999994,25.17307692307692,17.4,3.0461538461538464,119,9.153846153846153,2011-03-23 10:51:00,2011-03-23 10:51:00,1,3,10,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,13.0,1,327.25,13.0,otros,3
13821.0,59,51,2,385.64,6.536271186440678,5.1,3.291694915254237,153,2.593220338983051,2011-03-23 11:30:00,2011-07-18 09:49:00,117,3,11,United Kingdom,1,3,0,0.0,3,2,2.0,0.0,0.5042735042735043,2,192.82,29.5,otros,3
17096.0,48,46,4,1022.1299999999999,21.294375,17.55,4.555416666666667,339,7.0625,2011-03-23 12:05:00,2011-11-24 15:01:00,247,3,15,United Kingdom,1,3,0,0.0,11,4,5.191489361702128,0.0,0.19433198380566802,4,255.53249999999997,12.0,otros,3
12604.0,16,15,2,254.17999999999998,15.886249999999999,15.6,2.59125,201,12.5625,2011-03-23 12:06:00,2011-09-21 14:08:00,183,3,12,France,1,4,0,0.0,3,2,12.133333333333333,0.0,0.08743169398907104,2,127.09,8.0,otros,4
12818.0,14,14,1,1542.08,110.14857142857143,59.8,6.755000000000001,929,66.35714285714286,2011-03-23 12:06:00,2011-03-23 12:06:00,1,3,12,Austria,1,2,0,0.0,3,1,0.0,0.0,14.0,1,1542.08,14.0,otros,2
18191.0,7,7,1,207.79999999999998,29.685714285714283,33.0,4.021428571428571,140,20.0,2011-03-23 12:08:00,2011-03-23 12:08:00,1,3,12,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,7.0,1,207.79999999999998,7.0,otros,2
14461.0,180,173,3,2103.0599999999995,11.683666666666664,7.800000000000001,3.721833333333333,766,4.2555555555555555,2011-03-23 12:15:00,2011-07-14 17:11:00,114,2,13,United Kingdom,1,5,0,0.0,6,3,0.6312849162011173,0.0,1.5789473684210527,3,701.02,60.0,otros,5
13132.0,3,3,1,77.3,25.766666666666666,17.0,4.933333333333334,20,6.666666666666667,2011-03-23 12:44:00,2011-03-23 12:44:00,1,3,12,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,3.0,1,77.3,3.0,otros,1
16859.0,52,50,2,747.8100000000001,14.38096153846154,14.925,2.820576923076923,827,15.903846153846153,2011-03-23 13:39:00,2011-07-18 12:19:00,117,1,12,United Kingdom,1,4,0,0.0,7,2,2.2745098039215685,0.0,0.4444444444444444,2,373.905,26.0,otros,4
15245.0,89,55,3,2515.84,28.267865168539327,19.799999999999997,1.8764044943820224,1784,20.04494382022472,2011-03-23 13:42:00,2011-07-28 18:56:00,128,3,13,United Kingdom,1,3,16,17.97752808988764,3,3,1.4318181818181819,0.0,0.6953125,3,838.6133333333333,29.666666666666668,otros,3
17411.0,41,39,3,778.9399999999999,18.99853658536585,16.5,4.144146341463414,306,7.463414634146342,2011-03-23 13:44:00,2011-11-27 14:25:00,250,7,10,United Kingdom,1,3,25,60.97560975609756,3,3,6.2,0.0,0.164,3,259.6466666666667,13.666666666666666,otros,3
17486.0,24,24,1,396.87,16.53625,17.55,2.8962499999999998,191,7.958333333333333,2011-03-23 14:00:00,2011-03-23 14:00:00,1,3,14,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,24.0,1,396.87,24.0,otros,3
16308.0,4,1,4,2560.0,640.0,640.0,0.32,8000,2000.0,2011-03-23 14:46:00,2011-11-02 11:24:00,224,3,10,United Kingdom,1,1,0,0.0,3,4,74.0,70.0,0.017857142857142856,4,640.0,1.0,otros,1
12564.0,21,21,1,456.90000000000003,21.75714285714286,19.8,5.576190476190477,133,6.333333333333333,2011-03-23 14:55:00,2011-03-23 14:55:00,1,3,14,France,1,4,0,0.0,3,1,0.0,0.0,21.0,1,456.9,21.0,otros,4
14607.0,81,38,14,16209.5,200.1172839506173,150.0,2.1371604938271602,11526,142.2962962962963,2011-03-23 15:22:00,2011-11-24 10:35:00,246,1,9,United Kingdom,1,4,0,0.0,10,3,3.0375,0.0,0.32926829268292684,3,5403.166666666667,27.0,otros,4
13249.0,23,21,3,711.41,30.93086956521739,8.25,3.430869565217392,546,23.73913043478261,2011-03-23 15:26:00,2011-09-08 13:26:00,169,3,16,United Kingdom,1,3,0,0.0,9,2,7.636363636363637,0.0,0.13609467455621302,2,355.70500000000004,11.5,otros,3
15644.0,232,166,4,803.54,3.4635344827586207,2.9,1.7943534482758619,550,2.3706896551724137,2011-03-23 15:37:00,2011-06-26 14:54:00,95,7,14,United Kingdom,1,5,120,51.724137931034484,6,2,0.4025974025974026,0.0,2.442105263157895,2,401.77,116.0,otros,5
14075.0,43,33,3,942.26,21.913023255813954,19.799999999999997,1.8132558139534884,754,17.53488372093023,2011-03-23 16:35:00,2011-12-05 08:38:00,257,3,16,United Kingdom,1,2,17,39.53488372093023,3,3,6.071428571428571,0.0,0.16731517509727625,3,314.08666666666664,14.333333333333334,otros,2
17250.0,56,55,2,381.97,6.820892857142858,3.9250000000000003,3.0223214285714284,167,2.982142857142857,2011-03-23 16:45:00,2011-12-06 12:15:00,258,2,12,United Kingdom,1,4,0,0.0,12,2,4.672727272727273,0.0,0.21705426356589147,2,190.985,28.0,otros,4
17966.0,68,53,5,1098.4299999999998,16.153382352941176,5.65,1.4894117647058824,2571,37.80882352941177,2011-03-23 17:25:00,2011-11-02 10:26:00,224,1,15,United Kingdom,1,5,0,0.0,7,4,3.3134328358208953,0.0,0.30357142857142855,4,274.6075,17.0,otros,5
14129.0,52,31,5,1123.8600000000001,21.61269230769231,19.8,2.7344230769230764,592,11.384615384615385,2011-03-24 08:44:00,2011-12-08 11:02:00,260,4,9,United Kingdom,1,3,0,0.0,9,4,5.0588235294117645,0.0,0.2,4,280.965,13.0,otros,3
15651.0,32,27,3,646.3,20.196875,15.299999999999999,2.1584375000000002,479,14.96875,2011-03-24 08:56:00,2011-11-03 08:41:00,224,4,8,United Kingdom,1,4,0,0.0,3,2,7.193548387096774,0.0,0.14285714285714285,2,323.15,16.0,otros,4
13035.0,27,23,2,921.88,34.1437037037037,25.200000000000003,1.821851851851852,644,23.85185185185185,2011-03-24 09:21:00,2011-09-27 08:57:00,187,2,8,United Kingdom,1,4,0,0.0,9,2,7.153846153846154,0.0,0.1443850267379679,2,460.94,13.5,otros,4
17644.0,157,102,11,2895.64,18.443566878980892,15.9,2.7717834394904455,1793,11.420382165605096,2011-03-24 09:44:00,2011-12-08 13:43:00,260,4,13,United Kingdom,1,5,0,0.0,5,8,1.6346153846153846,0.0,0.6038461538461538,8,361.95500000000004,19.625,otros,5
13341.0,42,42,1,775.8499999999999,18.472619047619045,17.4,4.182142857142857,301,7.166666666666667,2011-03-24 09:50:00,2011-03-24 09:50:00,1,4,9,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,42.0,1,775.85,42.0,otros,3
13512.0,15,15,1,251.20999999999998,16.747333333333334,15.600000000000001,4.135333333333333,143,9.533333333333333,2011-03-24 10:03:00,2011-03-24 10:03:00,1,4,10,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,15.0,1,251.21,15.0,otros,3
16620.0,9,9,2,178.96,19.884444444444444,20.8,2.9177777777777774,88,9.777777777777779,2011-03-24 10:37:00,2011-12-06 12:19:00,258,4,10,United Kingdom,1,4,0,0.0,3,2,32.125,0.0,0.03488372093023256,2,89.47999999999999,4.5,otros,4
17698.0,8,8,1,154.95,19.36875,18.825,2.1375,93,11.625,2011-03-24 11:34:00,2011-03-24 11:34:00,1,4,11,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,8.0,1,154.95,8.0,otros,1
14267.0,55,25,3,1516.24,27.568,19.5,4.3910909090909085,530,9.636363636363637,2011-03-24 11:38:00,2011-06-30 10:09:00,98,4,10,United Kingdom,1,3,0,0.0,3,2,1.7962962962962963,0.0,0.5612244897959183,2,758.12,27.5,otros,3
13736.0,190,166,2,729.8,3.8410526315789473,2.5,2.1781052631578945,496,2.610526315789474,2011-03-24 13:04:00,2011-12-04 15:19:00,256,7,15,United Kingdom,1,5,114,60.0,12,2,1.3492063492063493,0.0,0.7421875,2,364.9,95.0,otros,5
12434.0,50,46,2,806.14,16.122799999999998,15.9,3.672599999999999,394,7.88,2011-03-24 13:05:00,2011-09-16 12:38:00,176,5,12,Australia,1,2,0,0.0,9,2,3.5714285714285716,0.0,0.2840909090909091,2,403.07,25.0,otros,2
16022.0,71,68,1,602.6300000000001,8.487746478873241,7.5,3.2222535211267602,255,3.591549295774648,2011-03-24 13:16:00,2011-03-24 13:16:00,1,4,13,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,71.0,1,602.63,71.0,otros,3
14235.0,79,65,5,3144.86,39.80835443037975,20.16,2.017974683544303,1959,24.79746835443038,2011-03-24 13:23:00,2011-09-25 14:37:00,186,4,13,United Kingdom,1,3,7,8.860759493670885,3,4,2.3461538461538463,0.0,0.42473118279569894,4,786.215,19.75,otros,3
16769.0,38,33,1,361.5399999999999,9.514210526315788,8.075,4.653947368421051,80,2.1052631578947367,2011-03-24 13:41:00,2011-03-24 13:41:00,1,4,13,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,38.0,1,361.54,38.0,otros,3
17754.0,89,82,5,1664.6499999999999,18.703932584269662,9.36,0.9578651685393258,1816,20.40449438202247,2011-03-24 13:54:00,2011-12-09 11:20:00,260,3,13,United Kingdom,1,5,0,0.0,3,5,2.9204545454545454,0.0,0.3423076923076923,5,332.93,17.8,otros,5
12408.0,105,81,5,2888.55,27.51,18.0,3.022857142857143,1409,13.41904761904762,2011-03-24 14:46:00,2011-11-07 12:27:00,228,5,10,Belgium,1,4,0,0.0,3,4,2.173076923076923,0.0,0.4605263157894737,4,722.1375,26.25,otros,4
16063.0,23,23,1,335.32000000000005,14.579130434782611,15.0,2.2426086956521742,262,11.391304347826088,2011-03-24 14:55:00,2011-03-24 14:56:00,1,4,14,United Kingdom,1,2,0,0.0,3,1,0.0,0.0,23.0,1,335.32,23.0,otros,2
15178.0,3,3,1,40.5,13.5,12.5,1.3499999999999999,30,10.0,2011-03-24 15:12:00,2011-03-24 15:12:00,1,4,15,United Kingdom,1,1,0,0.0,3,1,0.0,0.0,3.0,1,40.5,3.0,otros,1
14348.0,18,18,1,409.57,22.753888888888888,17.700000000000003,2.962222222222222,183,10.166666666666666,2011-03-24 16:23:00,2011-03-24 16:23:00,1,4,16,United Kingdom,1,3,0,0.0,3,1,0.0,0.0,18.0,1,409.57,18.0,otros,3
15815.0,49,33,5,2100.6,42.86938775510204,35.400000000000006,2.160408163265306,1856,37.87755102040816,2011-03-25 08:43:00,2011-10-07 12:42:00,197,5,12,United Kingdom,1,2,0,0.0,7,5,4.0625,0.0,0.24873096446700507,5,420.12,9.8,otros,2
